threshold,sensitivity,specificity,accuracy,precision,f1,tn,fp,fn,tp,meets_constraints
0.528,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.529,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.53,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.531,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.532,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.533,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.534,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.535,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.536,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.537,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.538,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.539,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.54,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.541,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.542,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.543,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.544,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.545,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.546,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.547,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.548,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.549,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.55,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.551,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.552,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.553,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.554,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.555,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.556,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.557,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.558,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.559,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.56,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.561,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.562,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.5630000000000001,0.9444444444444444,0.6,0.7258883248730964,0.576271186440678,0.7157894736842105,75,50,4,68,False
0.5640000000000001,0.9444444444444444,0.608,0.7309644670050761,0.5811965811965812,0.7195767195767196,76,49,4,68,True
0.5650000000000001,0.9444444444444444,0.608,0.7309644670050761,0.5811965811965812,0.7195767195767196,76,49,4,68,True
0.5660000000000001,0.9444444444444444,0.608,0.7309644670050761,0.5811965811965812,0.7195767195767196,76,49,4,68,True
0.5670000000000001,0.9444444444444444,0.608,0.7309644670050761,0.5811965811965812,0.7195767195767196,76,49,4,68,True
0.5680000000000001,0.9444444444444444,0.608,0.7309644670050761,0.5811965811965812,0.7195767195767196,76,49,4,68,True
0.5690000000000001,0.9444444444444444,0.608,0.7309644670050761,0.5811965811965812,0.7195767195767196,76,49,4,68,True
0.5700000000000001,0.9444444444444444,0.608,0.7309644670050761,0.5811965811965812,0.7195767195767196,76,49,4,68,True
0.5710000000000001,0.9444444444444444,0.608,0.7309644670050761,0.5811965811965812,0.7195767195767196,76,49,4,68,True
0.5720000000000001,0.9444444444444444,0.608,0.7309644670050761,0.5811965811965812,0.7195767195767196,76,49,4,68,True
0.5730000000000001,0.9444444444444444,0.608,0.7309644670050761,0.5811965811965812,0.7195767195767196,76,49,4,68,True
0.5740000000000001,0.9444444444444444,0.608,0.7309644670050761,0.5811965811965812,0.7195767195767196,76,49,4,68,True
0.5750000000000001,0.9444444444444444,0.608,0.7309644670050761,0.5811965811965812,0.7195767195767196,76,49,4,68,True
0.5760000000000001,0.9444444444444444,0.608,0.7309644670050761,0.5811965811965812,0.7195767195767196,76,49,4,68,True
0.577,0.9444444444444444,0.616,0.7360406091370558,0.5862068965517241,0.7234042553191489,77,48,4,68,True
0.578,0.9444444444444444,0.616,0.7360406091370558,0.5862068965517241,0.7234042553191489,77,48,4,68,True
0.579,0.9444444444444444,0.616,0.7360406091370558,0.5862068965517241,0.7234042553191489,77,48,4,68,True
0.58,0.9444444444444444,0.616,0.7360406091370558,0.5862068965517241,0.7234042553191489,77,48,4,68,True
0.581,0.9444444444444444,0.616,0.7360406091370558,0.5862068965517241,0.7234042553191489,77,48,4,68,True
0.582,0.9444444444444444,0.616,0.7360406091370558,0.5862068965517241,0.7234042553191489,77,48,4,68,True
0.583,0.9444444444444444,0.616,0.7360406091370558,0.5862068965517241,0.7234042553191489,77,48,4,68,True
0.584,0.9444444444444444,0.616,0.7360406091370558,0.5862068965517241,0.7234042553191489,77,48,4,68,True
0.585,0.9444444444444444,0.616,0.7360406091370558,0.5862068965517241,0.7234042553191489,77,48,4,68,True
0.586,0.9444444444444444,0.616,0.7360406091370558,0.5862068965517241,0.7234042553191489,77,48,4,68,True
0.587,0.9305555555555556,0.616,0.7309644670050761,0.5826086956521739,0.7165775401069518,77,48,5,67,True
0.588,0.9305555555555556,0.616,0.7309644670050761,0.5826086956521739,0.7165775401069518,77,48,5,67,True
0.589,0.9305555555555556,0.616,0.7309644670050761,0.5826086956521739,0.7165775401069518,77,48,5,67,True
0.59,0.9305555555555556,0.616,0.7309644670050761,0.5826086956521739,0.7165775401069518,77,48,5,67,True
0.591,0.9305555555555556,0.616,0.7309644670050761,0.5826086956521739,0.7165775401069518,77,48,5,67,True
0.592,0.9305555555555556,0.616,0.7309644670050761,0.5826086956521739,0.7165775401069518,77,48,5,67,True
0.593,0.9305555555555556,0.616,0.7309644670050761,0.5826086956521739,0.7165775401069518,77,48,5,67,True
0.594,0.9305555555555556,0.624,0.7360406091370558,0.5877192982456141,0.7204301075268819,78,47,5,67,True
0.595,0.9305555555555556,0.624,0.7360406091370558,0.5877192982456141,0.7204301075268819,78,47,5,67,True
0.596,0.9305555555555556,0.624,0.7360406091370558,0.5877192982456141,0.7204301075268819,78,47,5,67,True
0.597,0.9305555555555556,0.624,0.7360406091370558,0.5877192982456141,0.7204301075268819,78,47,5,67,True
0.598,0.9305555555555556,0.624,0.7360406091370558,0.5877192982456141,0.7204301075268819,78,47,5,67,True
0.599,0.9305555555555556,0.624,0.7360406091370558,0.5877192982456141,0.7204301075268819,78,47,5,67,True
0.6,0.9305555555555556,0.632,0.7411167512690355,0.5929203539823009,0.7243243243243244,79,46,5,67,True
0.601,0.9305555555555556,0.632,0.7411167512690355,0.5929203539823009,0.7243243243243244,79,46,5,67,True
0.602,0.9305555555555556,0.632,0.7411167512690355,0.5929203539823009,0.7243243243243244,79,46,5,67,True
0.603,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.604,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.605,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.606,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.607,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.608,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.609,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.61,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.611,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.612,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.613,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.614,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.615,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.616,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.617,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.618,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.619,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.62,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.621,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.622,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.623,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.624,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.625,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.626,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.627,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.628,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.629,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.63,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.631,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.632,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.633,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.634,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.635,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.636,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.637,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.638,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.639,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.64,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.641,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.642,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.643,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.644,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.645,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.646,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.647,0.9305555555555556,0.64,0.7461928934010152,0.5982142857142857,0.7282608695652173,80,45,5,67,True
0.648,0.9305555555555556,0.648,0.751269035532995,0.6036036036036037,0.73224043715847,81,44,5,67,True
0.649,0.9305555555555556,0.648,0.751269035532995,0.6036036036036037,0.73224043715847,81,44,5,67,True
0.65,0.9305555555555556,0.648,0.751269035532995,0.6036036036036037,0.73224043715847,81,44,5,67,True
0.651,0.9305555555555556,0.648,0.751269035532995,0.6036036036036037,0.73224043715847,81,44,5,67,True
0.652,0.9305555555555556,0.648,0.751269035532995,0.6036036036036037,0.73224043715847,81,44,5,67,True
0.653,0.9305555555555556,0.648,0.751269035532995,0.6036036036036037,0.73224043715847,81,44,5,67,True
0.654,0.9305555555555556,0.648,0.751269035532995,0.6036036036036037,0.73224043715847,81,44,5,67,True
0.655,0.9305555555555556,0.648,0.751269035532995,0.6036036036036037,0.73224043715847,81,44,5,67,True
0.656,0.9305555555555556,0.648,0.751269035532995,0.6036036036036037,0.73224043715847,81,44,5,67,True
0.657,0.9305555555555556,0.648,0.751269035532995,0.6036036036036037,0.73224043715847,81,44,5,67,True
0.658,0.9305555555555556,0.648,0.751269035532995,0.6036036036036037,0.73224043715847,81,44,5,67,True
0.659,0.9305555555555556,0.648,0.751269035532995,0.6036036036036037,0.73224043715847,81,44,5,67,True
0.66,0.9305555555555556,0.648,0.751269035532995,0.6036036036036037,0.73224043715847,81,44,5,67,True
0.661,0.9305555555555556,0.656,0.7563451776649747,0.6090909090909091,0.7362637362637363,82,43,5,67,True
0.662,0.9305555555555556,0.656,0.7563451776649747,0.6090909090909091,0.7362637362637363,82,43,5,67,True
0.663,0.9305555555555556,0.664,0.7614213197969543,0.6146788990825688,0.7403314917127072,83,42,5,67,True
0.664,0.9305555555555556,0.664,0.7614213197969543,0.6146788990825688,0.7403314917127072,83,42,5,67,True
0.665,0.9305555555555556,0.664,0.7614213197969543,0.6146788990825688,0.7403314917127072,83,42,5,67,True
0.666,0.9305555555555556,0.664,0.7614213197969543,0.6146788990825688,0.7403314917127072,83,42,5,67,True
0.667,0.9305555555555556,0.664,0.7614213197969543,0.6146788990825688,0.7403314917127072,83,42,5,67,True
0.668,0.9305555555555556,0.664,0.7614213197969543,0.6146788990825688,0.7403314917127072,83,42,5,67,True
0.669,0.9305555555555556,0.664,0.7614213197969543,0.6146788990825688,0.7403314917127072,83,42,5,67,True
0.67,0.9305555555555556,0.664,0.7614213197969543,0.6146788990825688,0.7403314917127072,83,42,5,67,True
0.671,0.9305555555555556,0.664,0.7614213197969543,0.6146788990825688,0.7403314917127072,83,42,5,67,True
0.672,0.9305555555555556,0.664,0.7614213197969543,0.6146788990825688,0.7403314917127072,83,42,5,67,True
0.673,0.9305555555555556,0.664,0.7614213197969543,0.6146788990825688,0.7403314917127072,83,42,5,67,True
0.674,0.9305555555555556,0.664,0.7614213197969543,0.6146788990825688,0.7403314917127072,83,42,5,67,True
0.675,0.9305555555555556,0.664,0.7614213197969543,0.6146788990825688,0.7403314917127072,83,42,5,67,True
0.676,0.9305555555555556,0.664,0.7614213197969543,0.6146788990825688,0.7403314917127072,83,42,5,67,True
0.677,0.9305555555555556,0.664,0.7614213197969543,0.6146788990825688,0.7403314917127072,83,42,5,67,True
0.678,0.9305555555555556,0.664,0.7614213197969543,0.6146788990825688,0.7403314917127072,83,42,5,67,True
0.679,0.9305555555555556,0.664,0.7614213197969543,0.6146788990825688,0.7403314917127072,83,42,5,67,True
0.68,0.9305555555555556,0.664,0.7614213197969543,0.6146788990825688,0.7403314917127072,83,42,5,67,True
0.681,0.9305555555555556,0.664,0.7614213197969543,0.6146788990825688,0.7403314917127072,83,42,5,67,True
0.682,0.9305555555555556,0.672,0.766497461928934,0.6203703703703703,0.7444444444444444,84,41,5,67,True
0.683,0.9305555555555556,0.672,0.766497461928934,0.6203703703703703,0.7444444444444444,84,41,5,67,True
0.684,0.9305555555555556,0.68,0.7715736040609137,0.6261682242990654,0.7486033519553073,85,40,5,67,True
0.685,0.9305555555555556,0.688,0.7766497461928934,0.6320754716981132,0.7528089887640449,86,39,5,67,True
0.686,0.9305555555555556,0.696,0.7817258883248731,0.638095238095238,0.7570621468926554,87,38,5,67,True
0.687,0.9305555555555556,0.696,0.7817258883248731,0.638095238095238,0.7570621468926554,87,38,5,67,True
0.6880000000000001,0.9305555555555556,0.704,0.7868020304568528,0.6442307692307693,0.7613636363636364,88,37,5,67,True
0.6890000000000001,0.9305555555555556,0.704,0.7868020304568528,0.6442307692307693,0.7613636363636364,88,37,5,67,True
0.6900000000000001,0.9305555555555556,0.704,0.7868020304568528,0.6442307692307693,0.7613636363636364,88,37,5,67,True
0.6910000000000001,0.9166666666666666,0.704,0.7817258883248731,0.6407766990291263,0.7542857142857143,88,37,6,66,True
0.6920000000000001,0.9166666666666666,0.704,0.7817258883248731,0.6407766990291263,0.7542857142857143,88,37,6,66,True
0.6930000000000001,0.9166666666666666,0.704,0.7817258883248731,0.6407766990291263,0.7542857142857143,88,37,6,66,True
0.6940000000000001,0.9166666666666666,0.704,0.7817258883248731,0.6407766990291263,0.7542857142857143,88,37,6,66,True
0.6950000000000001,0.9166666666666666,0.704,0.7817258883248731,0.6407766990291263,0.7542857142857143,88,37,6,66,True
0.6960000000000001,0.9027777777777778,0.704,0.7766497461928934,0.6372549019607843,0.7471264367816093,88,37,7,65,True
0.6970000000000001,0.9027777777777778,0.704,0.7766497461928934,0.6372549019607843,0.7471264367816093,88,37,7,65,True
0.6980000000000001,0.9027777777777778,0.704,0.7766497461928934,0.6372549019607843,0.7471264367816093,88,37,7,65,True
0.6990000000000001,0.9027777777777778,0.704,0.7766497461928934,0.6372549019607843,0.7471264367816093,88,37,7,65,True
0.7000000000000001,0.9027777777777778,0.704,0.7766497461928934,0.6372549019607843,0.7471264367816093,88,37,7,65,True
0.7010000000000001,0.9027777777777778,0.704,0.7766497461928934,0.6372549019607843,0.7471264367816093,88,37,7,65,True
0.7020000000000001,0.8888888888888888,0.704,0.7715736040609137,0.6336633663366337,0.7398843930635838,88,37,8,64,False
0.7030000000000001,0.8888888888888888,0.704,0.7715736040609137,0.6336633663366337,0.7398843930635838,88,37,8,64,False
0.704,0.875,0.704,0.766497461928934,0.63,0.7325581395348838,88,37,9,63,False
0.705,0.875,0.704,0.766497461928934,0.63,0.7325581395348838,88,37,9,63,False
0.706,0.875,0.704,0.766497461928934,0.63,0.7325581395348838,88,37,9,63,False
0.707,0.875,0.712,0.7715736040609137,0.6363636363636364,0.7368421052631579,89,36,9,63,False
0.708,0.875,0.712,0.7715736040609137,0.6363636363636364,0.7368421052631579,89,36,9,63,False
0.709,0.875,0.72,0.7766497461928934,0.6428571428571429,0.7411764705882353,90,35,9,63,False
0.71,0.875,0.72,0.7766497461928934,0.6428571428571429,0.7411764705882353,90,35,9,63,False
0.711,0.875,0.72,0.7766497461928934,0.6428571428571429,0.7411764705882353,90,35,9,63,False
0.712,0.875,0.72,0.7766497461928934,0.6428571428571429,0.7411764705882353,90,35,9,63,False
0.713,0.875,0.72,0.7766497461928934,0.6428571428571429,0.7411764705882353,90,35,9,63,False
0.714,0.875,0.72,0.7766497461928934,0.6428571428571429,0.7411764705882353,90,35,9,63,False
0.715,0.875,0.728,0.7817258883248731,0.6494845360824743,0.7455621301775148,91,34,9,63,False
0.716,0.875,0.728,0.7817258883248731,0.6494845360824743,0.7455621301775148,91,34,9,63,False
0.717,0.875,0.728,0.7817258883248731,0.6494845360824743,0.7455621301775148,91,34,9,63,False
0.718,0.875,0.728,0.7817258883248731,0.6494845360824743,0.7455621301775148,91,34,9,63,False
0.719,0.875,0.728,0.7817258883248731,0.6494845360824743,0.7455621301775148,91,34,9,63,False
0.72,0.875,0.728,0.7817258883248731,0.6494845360824743,0.7455621301775148,91,34,9,63,False
0.721,0.875,0.728,0.7817258883248731,0.6494845360824743,0.7455621301775148,91,34,9,63,False
0.722,0.875,0.728,0.7817258883248731,0.6494845360824743,0.7455621301775148,91,34,9,63,False
0.723,0.875,0.728,0.7817258883248731,0.6494845360824743,0.7455621301775148,91,34,9,63,False
0.724,0.875,0.728,0.7817258883248731,0.6494845360824743,0.7455621301775148,91,34,9,63,False
0.725,0.875,0.728,0.7817258883248731,0.6494845360824743,0.7455621301775148,91,34,9,63,False
0.726,0.875,0.728,0.7817258883248731,0.6494845360824743,0.7455621301775148,91,34,9,63,False
0.727,0.875,0.728,0.7817258883248731,0.6494845360824743,0.7455621301775148,91,34,9,63,False
0.728,0.875,0.728,0.7817258883248731,0.6494845360824743,0.7455621301775148,91,34,9,63,False
0.729,0.875,0.728,0.7817258883248731,0.6494845360824743,0.7455621301775148,91,34,9,63,False
0.73,0.875,0.728,0.7817258883248731,0.6494845360824743,0.7455621301775148,91,34,9,63,False
0.731,0.875,0.736,0.7868020304568528,0.65625,0.75,92,33,9,63,False
0.732,0.875,0.744,0.7918781725888325,0.6631578947368421,0.7544910179640719,93,32,9,63,False
0.733,0.875,0.744,0.7918781725888325,0.6631578947368421,0.7544910179640719,93,32,9,63,False
0.734,0.875,0.744,0.7918781725888325,0.6631578947368421,0.7544910179640719,93,32,9,63,False
0.735,0.875,0.744,0.7918781725888325,0.6631578947368421,0.7544910179640719,93,32,9,63,False
0.736,0.875,0.744,0.7918781725888325,0.6631578947368421,0.7544910179640719,93,32,9,63,False
0.737,0.875,0.744,0.7918781725888325,0.6631578947368421,0.7544910179640719,93,32,9,63,False
0.738,0.875,0.744,0.7918781725888325,0.6631578947368421,0.7544910179640719,93,32,9,63,False
0.739,0.875,0.744,0.7918781725888325,0.6631578947368421,0.7544910179640719,93,32,9,63,False
0.74,0.8611111111111112,0.744,0.7868020304568528,0.6595744680851063,0.7469879518072289,93,32,10,62,False
0.741,0.8611111111111112,0.744,0.7868020304568528,0.6595744680851063,0.7469879518072289,93,32,10,62,False
0.742,0.8611111111111112,0.744,0.7868020304568528,0.6595744680851063,0.7469879518072289,93,32,10,62,False
0.743,0.8611111111111112,0.744,0.7868020304568528,0.6595744680851063,0.7469879518072289,93,32,10,62,False
0.744,0.8611111111111112,0.744,0.7868020304568528,0.6595744680851063,0.7469879518072289,93,32,10,62,False
0.745,0.8611111111111112,0.744,0.7868020304568528,0.6595744680851063,0.7469879518072289,93,32,10,62,False
0.746,0.8611111111111112,0.744,0.7868020304568528,0.6595744680851063,0.7469879518072289,93,32,10,62,False
0.747,0.8611111111111112,0.744,0.7868020304568528,0.6595744680851063,0.7469879518072289,93,32,10,62,False
0.748,0.8611111111111112,0.744,0.7868020304568528,0.6595744680851063,0.7469879518072289,93,32,10,62,False
0.749,0.8611111111111112,0.744,0.7868020304568528,0.6595744680851063,0.7469879518072289,93,32,10,62,False
0.75,0.8611111111111112,0.752,0.7918781725888325,0.6666666666666666,0.7515151515151516,94,31,10,62,False
0.751,0.8611111111111112,0.752,0.7918781725888325,0.6666666666666666,0.7515151515151516,94,31,10,62,False
0.752,0.8611111111111112,0.752,0.7918781725888325,0.6666666666666666,0.7515151515151516,94,31,10,62,False
0.753,0.8611111111111112,0.752,0.7918781725888325,0.6666666666666666,0.7515151515151516,94,31,10,62,False
0.754,0.8611111111111112,0.752,0.7918781725888325,0.6666666666666666,0.7515151515151516,94,31,10,62,False
0.755,0.8472222222222222,0.752,0.7868020304568528,0.6630434782608695,0.7439024390243902,94,31,11,61,False
0.756,0.8472222222222222,0.752,0.7868020304568528,0.6630434782608695,0.7439024390243902,94,31,11,61,False
0.757,0.8472222222222222,0.752,0.7868020304568528,0.6630434782608695,0.7439024390243902,94,31,11,61,False
0.758,0.8472222222222222,0.752,0.7868020304568528,0.6630434782608695,0.7439024390243902,94,31,11,61,False
0.759,0.8472222222222222,0.752,0.7868020304568528,0.6630434782608695,0.7439024390243902,94,31,11,61,False
0.76,0.8472222222222222,0.752,0.7868020304568528,0.6630434782608695,0.7439024390243902,94,31,11,61,False
0.761,0.8472222222222222,0.752,0.7868020304568528,0.6630434782608695,0.7439024390243902,94,31,11,61,False
0.762,0.8472222222222222,0.76,0.7918781725888325,0.6703296703296703,0.7484662576687117,95,30,11,61,False
0.763,0.8472222222222222,0.76,0.7918781725888325,0.6703296703296703,0.7484662576687117,95,30,11,61,False
0.764,0.8472222222222222,0.76,0.7918781725888325,0.6703296703296703,0.7484662576687117,95,30,11,61,False
0.765,0.8472222222222222,0.76,0.7918781725888325,0.6703296703296703,0.7484662576687117,95,30,11,61,False
0.766,0.8472222222222222,0.76,0.7918781725888325,0.6703296703296703,0.7484662576687117,95,30,11,61,False
0.767,0.8472222222222222,0.76,0.7918781725888325,0.6703296703296703,0.7484662576687117,95,30,11,61,False
0.768,0.8472222222222222,0.76,0.7918781725888325,0.6703296703296703,0.7484662576687117,95,30,11,61,False
0.769,0.8472222222222222,0.76,0.7918781725888325,0.6703296703296703,0.7484662576687117,95,30,11,61,False
0.77,0.8472222222222222,0.76,0.7918781725888325,0.6703296703296703,0.7484662576687117,95,30,11,61,False
0.771,0.8472222222222222,0.76,0.7918781725888325,0.6703296703296703,0.7484662576687117,95,30,11,61,False
0.772,0.8472222222222222,0.76,0.7918781725888325,0.6703296703296703,0.7484662576687117,95,30,11,61,False
0.773,0.8472222222222222,0.76,0.7918781725888325,0.6703296703296703,0.7484662576687117,95,30,11,61,False
0.774,0.8472222222222222,0.768,0.7969543147208121,0.6777777777777778,0.7530864197530864,96,29,11,61,False
0.775,0.8472222222222222,0.768,0.7969543147208121,0.6777777777777778,0.7530864197530864,96,29,11,61,False
0.776,0.8472222222222222,0.768,0.7969543147208121,0.6777777777777778,0.7530864197530864,96,29,11,61,False
0.777,0.8472222222222222,0.768,0.7969543147208121,0.6777777777777778,0.7530864197530864,96,29,11,61,False
0.778,0.8472222222222222,0.768,0.7969543147208121,0.6777777777777778,0.7530864197530864,96,29,11,61,False
0.779,0.8472222222222222,0.768,0.7969543147208121,0.6777777777777778,0.7530864197530864,96,29,11,61,False
0.78,0.8472222222222222,0.776,0.8020304568527918,0.6853932584269663,0.7577639751552795,97,28,11,61,False
0.781,0.8472222222222222,0.776,0.8020304568527918,0.6853932584269663,0.7577639751552795,97,28,11,61,False
0.782,0.8333333333333334,0.776,0.7969543147208121,0.6818181818181818,0.7499999999999999,97,28,12,60,False
0.783,0.8333333333333334,0.776,0.7969543147208121,0.6818181818181818,0.7499999999999999,97,28,12,60,False
0.784,0.8333333333333334,0.776,0.7969543147208121,0.6818181818181818,0.7499999999999999,97,28,12,60,False
0.785,0.8194444444444444,0.784,0.7969543147208121,0.686046511627907,0.7468354430379746,98,27,13,59,False
0.786,0.8194444444444444,0.784,0.7969543147208121,0.686046511627907,0.7468354430379746,98,27,13,59,False
0.787,0.8194444444444444,0.784,0.7969543147208121,0.686046511627907,0.7468354430379746,98,27,13,59,False
